Company Name,Batch,YC Profile URL,Website,Description,Status,Industries,Team Size,Location
Cedar,W25,https://www.ycombinator.com/companies/cedar,https://www.cedarcopilot.com,The open source copilot for any app,Active,"B2B; Engineering, Product and Design",2,
Browser Use,W25,https://www.ycombinator.com/companies/browser-use,https://browser-use.com,Leading open-source web agent project with 50k stars in 3 months,Active,B2B,7,"San Francisco, CA, USA"
TamLabs,W25,https://www.ycombinator.com/companies/tamlabs,https://tamlabs.ai,Cursor for Microsoft Word,Active,B2B; Productivity,2,"San Francisco, CA, USA"
Ergo,W25,https://www.ycombinator.com/companies/ergo,https://joinergo.com,AI Agents for Revenue Teams,Active,B2B; Sales,,"San Francisco, CA, USA"
CopyCat,W25,https://www.ycombinator.com/companies/copycat,https://runcopycat.com,AI-Powered Automation to Transform Your Back Office,Active,B2B; Operations,2,"San Francisco, CA, USA"
Paratus Health,W25,https://www.ycombinator.com/companies/paratus-health,https://paratushealth.com/,Medical Voice Agents for Patient Management,Active,Healthcare; Healthcare IT,6,"Menlo Park, CA, USA"
Butter,W25,https://www.ycombinator.com/companies/butter,https://butter.dev,Muscle Memory Cache for Agents,Active,B2B; Infrastructure,2,
Bluebook,W25,https://www.ycombinator.com/companies/bluebook,https://getbluebook.com,AI for accounting,Active,B2B; Finance and Accounting,4,"San Francisco, CA, USA"
TensorPool,W25,https://www.ycombinator.com/companies/tensorpool,https://tensorpool.dev,Vercel For GPUs,Active,B2B; Infrastructure,3,
Dalus,W25,https://www.ycombinator.com/companies/dalus,https://dalus.io,AI-Powered Hardware System Design Software,Active,"B2B; Engineering, Product and Design",3,
Roark,W25,https://www.ycombinator.com/companies/roark,https://roark.ai,"Test, monitor, and improve your voice agents",Active,B2B; Analytics,3,"San Francisco, CA, USA"
Rebolt,W25,https://www.ycombinator.com/companies/rebolt,https://rebolt.ai,Build apps and agents by speaking with AI,Active,B2B,3,
Spott,W25,https://www.ycombinator.com/companies/spott,https://spott.io,AI-native ATS/CRM for recruiting firms,Active,B2B; Recruiting and Talent,20,
Woz,W25,https://www.ycombinator.com/companies/woz,https://withwoz.com/,AI platform enabling anyone to build and scale software businesses,Active,B2B,6,"San Francisco, CA, USA"
Proception Inc,W25,https://www.ycombinator.com/companies/proception-inc,https://proception.ai/,Making humanoids dexterous enough to thread a needle,Active,Industrials; Manufacturing and Robotics,10,
Corsair,W25,https://www.ycombinator.com/companies/corsair,https://www.corsair.dev,Integration Layer for AI Agents 🦞,Active,"B2B; Engineering, Product and Design",2,"New York, NY, USA"
Wildcard,W25,https://www.ycombinator.com/companies/wildcard,https://wild-card.ai,Sell Products in ChatGPT Shopping,Active,"B2B; Engineering, Product and Design",2,
Permitify,W25,https://www.ycombinator.com/companies/permitify,https://permitify.com,AI co-pilot for building plan review and building code compliance,Active,Real Estate and Construction; Construction,2,
Reditus Space,W25,https://www.ycombinator.com/companies/reditus-space,https://www.reditus.space/,Reusable Satellites for zero-g manufacturing,Active,Industrials; Aviation and Space,20,"Atlanta, GA, USA"
Optifye.ai,W25,https://www.ycombinator.com/companies/optifye-ai,https://www.optifye.ai,AI performance monitoring for factory workers,Active,B2B,3,"San Francisco, CA, USA"
Pinch,W25,https://www.ycombinator.com/companies/pinch,https://startpinch.com,Real-time AI Voice Translation for Developers,Active,B2B; Productivity,3,
Retrofit,W25,https://www.ycombinator.com/companies/retrofit,https://www.retrofit.shop/,A vintage marketplace curated by AI,Active,Consumer; Apparel and Cosmetics,2,"New York, NY, USA"
Archon,W25,https://www.ycombinator.com/companies/archon,https://archon.inc,We help software companies sell to government.,Active,Government,3,"San Francisco, CA, USA"
Forge Automation,W25,https://www.ycombinator.com/companies/forge-automation,https://www.forgeautomation.ca,Software Enabled CNC Parts Supplier,Active,Industrials; Manufacturing and Robotics,10,"Toronto, ON, Canada"
Mastra,W25,https://www.ycombinator.com/companies/mastra,https://mastra.ai,"The Javascript framework for building AI agents, from the Gatsby devs",Active,"B2B; Engineering, Product and Design",8,
AfterQuery,W25,https://www.ycombinator.com/companies/afterquery,https://afterquery.com,Research lab investigating the boundaries of AI capabilities.,Active,B2B; Infrastructure,20,"San Francisco, CA, USA"
Misprint,W25,https://www.ycombinator.com/companies/misprint,https://www.misprint.com,Misprint is building Robinhood for Pokemon cards,Active,Consumer,5,"New York, NY, USA"
FuseAI,W25,https://www.ycombinator.com/companies/fuseai,https://tryfuse.ai/,The only sales software you will ever need. ,Active,B2B; Sales,8,
Miyagi Labs,W25,https://www.ycombinator.com/companies/miyagi-labs,https://miyagilabs.ai,AI tutors for exam prep,Active,Education,2,
Artificial Societies,W25,https://www.ycombinator.com/companies/artificial-societies,https://societies.io,We use AI to simulate entire human societies,Active,B2B; Analytics,3,"San Francisco, CA, USA"
OpenIntake,W25,https://www.ycombinator.com/companies/openintake,https://www.openintake.ai/,The AI Front Door For Law Firms,Active,B2B; Legal,2,"New York, NY, USA"
Peppr AI,W25,https://www.ycombinator.com/companies/peppr-ai,https://www.usepeppr.ai/,Self-improving knowledge base synthesizing scattered company data,Active,"B2B; Engineering, Product and Design",4,
Infinite,W25,https://www.ycombinator.com/companies/infinite,https://infinite.dev,Global B2B Stablecoin Processor,Active,Fintech; Payments,4,"San Francisco, CA, USA"
Sennu AI,W25,https://www.ycombinator.com/companies/sennu-ai,https://www.sennu.ai,AI Code Review for Salesforce Development,Active,B2B,2,"San Francisco, CA, USA"
Orbital Operations,W25,https://www.ycombinator.com/companies/orbital-operations,https://www.orbitalops.tech/,High Thrust Space Vehicles for Satellite Defense,Active,Industrials; Aviation and Space,2,
Mesh,W25,https://www.ycombinator.com/companies/mesh-2,http://www.usemesh.com,Eliminating accrual spreadsheets for faster month-end,Active,B2B; Finance and Accounting,3,"San Francisco, CA, USA"
Outlit,W25,https://www.ycombinator.com/companies/outlit,https://outlit.ai/,Customer Context for Agents ,Active,B2B,2,"San Francisco, CA, USA"
Tire Swing,W25,https://www.ycombinator.com/companies/tire-swing,https://gettireswing.com,AI Powered Affordable Housing Eligibility,Active,B2B; Legal,2,"New York, NY, USA"
Harper,W25,https://www.ycombinator.com/companies/harper,https://www.harperinsure.com/,AI-native commercial insurance brokerage,Active,Fintech; Insurance,25,"San Francisco, CA, USA"
Calltree,W25,https://www.ycombinator.com/companies/calltree,https://calltree.ai,Enterprise-grade AI support reps for call centers,Active,B2B,6,"San Francisco, CA, USA"
Nitrode,W25,https://www.ycombinator.com/companies/nitrode,https://www.nitrode.com,AI game development engine & platform,Active,Consumer; Gaming,4,
Karsa,W25,https://www.ycombinator.com/companies/karsa,https://gokarsa.com/,Stablecoin neobank for emerging markets,Active,Fintech,2,"New York, NY, USA"
Exla,W25,https://www.ycombinator.com/companies/exla,https://exla.ai/,An SDK to run transformer models anywhere,Active,"B2B; Engineering, Product and Design",,
Confident AI,W25,https://www.ycombinator.com/companies/confident-ai,https://confident-ai.com,The LLM Eval and Observability Platform for AI Quality,Active,"B2B; Engineering, Product and Design",7,"San Francisco, CA, USA"
Riviera,W25,https://www.ycombinator.com/companies/riviera,https://www.withriviera.com,AI Employees for Hotels,Active,B2B,2,"San Francisco, CA, USA"
Waypoint Transit,W25,https://www.ycombinator.com/companies/waypoint-transit,https://waypointtransit.com,We automate urban planning so cities can build cheaper and faster.,Active,Government,2,
Bystreet,W25,https://www.ycombinator.com/companies/bystreet,http://www.bystreet.com,Find your next hospitality deal.,Active,B2B,4,"San Francisco, CA, USA"
Agentin AI,W25,https://www.ycombinator.com/companies/agentin-ai,https://www.agentin.ai,AI Agents that automate enterprise software processes,Active,B2B,2,"San Francisco, CA, USA"
ReJot,W25,https://www.ycombinator.com/companies/rejot,https://rejot.dev,We turn complex API integrations into drop‑in full‑stack libraries ,Active,"B2B; Engineering, Product and Design",2,"Amsterdam, Netherlands"
General Trajectory,W25,https://www.ycombinator.com/companies/general-trajectory,https://www.generaltrajectory.com/,AI for the physical world,Active,Industrials; Manufacturing and Robotics,1,"San Francisco, CA, USA"
Solidroad,W25,https://www.ycombinator.com/companies/solidroad,https://solidroad.com,"AI agents for CX teams, starting with training and QA.",Active,B2B,6,"San Francisco, CA, USA"
Trata,W25,https://www.ycombinator.com/companies/trata,https://www.trytrata.com/,AI-powered research desk for hedge funds,Active,B2B; Finance and Accounting,5,"New York, NY, USA"
Haleum,W25,https://www.ycombinator.com/companies/haleum,https://haleum.ai/,Human Risk Intelligence for the AI-era,Active,B2B; Security,3,"San Francisco, CA, USA"
Lucidic AI,W25,https://www.ycombinator.com/companies/lucidic-ai,https://lucidic.ai,AI Agent Training via Simulations,Active,B2B,4,"San Francisco, CA, USA"
Mundo AI,W25,https://www.ycombinator.com/companies/mundo-ai,https://mundoai.world,High Quality Multilingual Training Data for AI Models,Active,B2B; Infrastructure,4,"San Francisco, CA, USA"
G LNK,W25,https://www.ycombinator.com/companies/g-lnk,https://glnkco.com/,Simplifying Collaboration for Healthcare Organizations & Professionals,Active,B2B,2,"New York, NY, USA"
Pluto,W25,https://www.ycombinator.com/companies/pluto,https://www.pluto.trade,Regulated derivatives exchange,Active,Fintech; Banking and Exchange,5,"New York, NY, USA"
AthenaHQ,W25,https://www.ycombinator.com/companies/athenahq,https://www.athenahq.ai,"Be the Answer in AI Search - AI SEO across SEO, GEO & AEO",Active,B2B; Marketing,12,"San Francisco, CA, USA"
Lopus AI,W25,https://www.ycombinator.com/companies/lopus-ai,https://lopus.ai,Data Unification for GTM Analytics ,Active,B2B; Analytics,2,"San Francisco, CA, USA"
Cenote,W25,https://www.ycombinator.com/companies/cenote,https://www.joincenote.com/,AI agents that convert and retain patients for digital clinics,Active,Healthcare,3,"San Francisco, CA, USA"
Harbera,W25,https://www.ycombinator.com/companies/harbera,https://harbera.com/,AI Healthcare Provider Credentialing Software,Active,Healthcare; Healthcare IT,2,"San Francisco, CA, USA"
Stillwind,W25,https://www.ycombinator.com/companies/stillwind,https://stillwind.ai,Autonomous Electrical Engineering,Active,"B2B; Engineering, Product and Design",4,"Zürich, Switzerland"
Bindwell,W25,https://www.ycombinator.com/companies/bindwell,https://www.bindwell.ai/,Discovering new pesticides with AI,Active,Industrials; Agriculture,4,"San Francisco, CA, USA"
Pickle,W25,https://www.ycombinator.com/companies/pickle-2,https://www.pickle.com,Where your life context becomes understanding.,Active,Consumer; Consumer Electronics,15,"San Francisco, CA, USA"
Lucid,W25,https://www.ycombinator.com/companies/lucid,https://lucid.ai,interactive video models,Active,Consumer,3,
Macadamia,W25,https://www.ycombinator.com/companies/macadamia,https://macadamialabs.com,AI Agents for Complex Engineering Projects,Active,"B2B; Engineering, Product and Design",2,
Asteroid,W25,https://www.ycombinator.com/companies/asteroid,https://asteroid.ai,AI Browser Agents for the Back-Office,Active,B2B,4,"San Francisco, CA, USA"
Gale,W25,https://www.ycombinator.com/companies/gale,https://galevisa.com,Fast and Data-Driven Immigration Platform,Active,B2B; Legal,3,"San Francisco, CA, USA"
Pave Robotics,W25,https://www.ycombinator.com/companies/pave-robotics,https://pave-robotics.com,Robots that repair roads,Active,Industrials; Manufacturing and Robotics,3,
PAX Markets,W25,https://www.ycombinator.com/companies/pax-markets,https://pax.markets/,"More 𝛼, less latency: exchange and HFT on one chip.",Active,Fintech; Banking and Exchange,6,"Redwood City, CA, USA"
Olive,W25,https://www.ycombinator.com/companies/olive,https://fromolive.com,The context layer for your team,Active,B2B; Recruiting and Talent,2,"San Francisco, CA, USA"
hud,W25,https://www.ycombinator.com/companies/hud,https://www.hud.so,Platform for building RL environments and evals ,Active,"B2B; Engineering, Product and Design",5,"San Francisco, CA, USA"
finbar,W25,https://www.ycombinator.com/companies/finbar,https://finbar.com,The AI investment analyst,Active,Fintech,4,
Cuckoo Labs,W25,https://www.ycombinator.com/companies/cuckoo-labs,https://www.cuckoo.so/,Real-time AI translator for global sales and marketing,Active,B2B,2,
Mecha Health,W25,https://www.ycombinator.com/companies/mecha-health,https://www.mecha-health.ai/,Foundation models to automate x-ray analysis for radiologists,Active,Healthcare,4,"San Francisco, CA, USA"
GradeWiz,W25,https://www.ycombinator.com/companies/gradewiz,https://www.gradewiz.ai/,AI Grading for Teachers,Active,Education,2,"San Francisco, CA, USA"
HealthKey,W25,https://www.ycombinator.com/companies/healthkey,https://gethealthkey.com/,AI-powered Patient Identification for Clinical Trials,Active,Healthcare; Healthcare IT,10,"Austin, TX, USA"
Operand,W25,https://www.ycombinator.com/companies/operand,https://www.operand.com/,AI to run Business Strategy,Active,B2B; Analytics,5,"San Francisco, CA, USA"
Osmosis,W25,https://www.ycombinator.com/companies/osmosis,https://osmosis.ai/,Reinforcement Learning for AI Agents,Active,B2B,6,
Swerve,W25,https://www.ycombinator.com/companies/swerve,https://www.getswerve.com/,Chat with AI Characters,Active,Consumer,2,"San Francisco, CA, USA"
Mosaic,W25,https://www.ycombinator.com/companies/mosaic-2,https://mosaic.so,Agentic video editing,Active,Consumer; Content,3,"San Francisco, CA, USA"
Cifrato,W25,https://www.ycombinator.com/companies/cifrato,https://cifrato.ai,AI Accountant for Accounting Firms,Active,B2B; Operations,13,"Bogotá, Bogota, Colombia"
Oki,W25,https://www.ycombinator.com/companies/oki,https://www.okiapplications.com/,Personalized Updates on Company Progress,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
ZeroEntropy,W25,https://www.ycombinator.com/companies/zeroentropy,https://www.zeroentropy.dev,High accuracy search API over unstructured data.,Active,B2B; Infrastructure,2,
Bezel,W25,https://www.ycombinator.com/companies/bezel,https://www.trybezel.com/,Digital AI humans that model clothes for e-commerce brands.,Active,B2B,1,"New York, NY, USA"
Cardamon,W25,https://www.ycombinator.com/companies/cardamon,https://cardamon.ai/,AI compliance co-pilot for regulated financial businesses,Active,B2B; Finance and Accounting,2,"San Francisco, CA, USA"
Amby Health,W25,https://www.ycombinator.com/companies/amby-health,https://tryamby.com,AI Copilot for Ambulance Agencies (EMS),Active,Healthcare; Healthcare IT,2,"San Francisco, CA, USA"
Trim,W25,https://www.ycombinator.com/companies/trim,https://trimresearch.com,A foundation model for physics.,Active,"B2B; Engineering, Product and Design",3,"San Francisco, CA, USA"
Tergle,W25,https://www.ycombinator.com/companies/tergle,https://tergle.com,AI Agents for Audit,Active,B2B,,"San Francisco, CA, USA"
Rally,W25,https://www.ycombinator.com/companies/rally-3,https://www.getrally.com/,Financial OS for Modern Fleets,Active,Fintech,5,"Berlin, Germany"
Adam,W25,https://www.ycombinator.com/companies/adam,https://adam.new/,AI Powered CAD,Active,"B2B; Engineering, Product and Design",4,"San Francisco, CA, USA"
Inversion Semiconductor,W25,https://www.ycombinator.com/companies/inversion-semiconductor,https://www.inversionsemi.com,"Manufacturing the most powerful chips, 15x faster",Active,Industrials; Manufacturing and Robotics,5,"San Francisco, CA, USA"
careCycle,W25,https://www.ycombinator.com/companies/carecycle,https://www.careCycle.ai,Voice AI teams for medicare agencies.,Active,B2B,4,"San Mateo, CA, USA"
Paragon,W25,https://www.ycombinator.com/companies/deployparagon,https://www.runparagon.com,The AI Growth Engine for Industrials,Active,B2B; Operations,2,"San Francisco, CA, USA"
SalesPatriot,W25,https://www.ycombinator.com/companies/salespatriot,https://www.salespatriot.com/,We help defense firms win more contracts with the Pentagon,Active,B2B; Operations,13,"San Francisco, CA, USA"
Maive,W25,https://www.ycombinator.com/companies/maive,https://maive.ai,AI for Home Services,Active,B2B,2,"San Francisco, CA, USA"
Weave,W25,https://www.ycombinator.com/companies/weave-3,https://workweave.dev,AI to understand engineering work,Active,"B2B; Engineering, Product and Design",9,"San Francisco, CA, USA"
Caseflood.ai,W25,https://www.ycombinator.com/companies/caseflood-ai,https://caseflood.ai,How elite law firms do intake,Active,B2B; Legal,2,"San Francisco, CA, USA"
Tejas AI,W25,https://www.ycombinator.com/companies/tejas-ai,https://www.trytejas.ai/,Risk Decisioning Platform for Banks,Active,B2B,2,"San Francisco, CA, USA"
Trava,W25,https://www.ycombinator.com/companies/trava,https://www.usetrava.com/,AI agents for global trade compliance,Active,B2B; Supply Chain and Logistics,1,"San Francisco, CA, USA"
Maritime Fusion,W25,https://www.ycombinator.com/companies/maritime-fusion,https://maritimefusion.com,Fusion reactors for ships,Active,Industrials; Energy,6,
a0.dev,W25,https://www.ycombinator.com/companies/a0-dev,https://a0.dev,We make mobile apps using AI.,Active,"B2B; Engineering, Product and Design",3,"San Francisco, CA, USA"
Altrina,W25,https://www.ycombinator.com/companies/altrina,https://altrina.com,The SOP Automation Platform,Active,B2B; Productivity,4,"Menlo Park, CA, USA"
A1Base,W25,https://www.ycombinator.com/companies/a1base,https://www.a1base.com/,Twilio for AI Agents,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Verbiflow,W25,https://www.ycombinator.com/companies/verbiflow,https://verbiflow.com,People search that works,Active,B2B,2,"San Francisco, CA, USA"
Toothy AI,W25,https://www.ycombinator.com/companies/toothy-ai,https://www.toothy.ai/,AI for insurance verification & billing at dental clinics,Active,Healthcare; Healthcare IT,15,"San Francisco, CA, USA"
Rocketable,W25,https://www.ycombinator.com/companies/rocketable,https://www.rocketable.com,The AI Maximalist Software Holding Company,Active,B2B,2,
Contrario,W25,https://www.ycombinator.com/companies/contrario,https://contrario.ai,Fill critical roles faster with AI-empowered recruiters,Active,B2B; Recruiting and Talent,10,"San Francisco, CA, USA"
Ovlo,W25,https://www.ycombinator.com/companies/ovlo,https://ovlo.ai,AI agents for supply chain workflow automation,Active,B2B; Supply Chain and Logistics,2,"San Francisco, CA, USA"
Truffle AI,W25,https://www.ycombinator.com/companies/truffle-ai,https://www.trytruffle.ai/,AWS for AI Agents,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
superglue,W25,https://www.ycombinator.com/companies/superglue,https://superglue.ai/,AI that fixes enterprise glue,Active,"B2B; Engineering, Product and Design",4,"San Francisco, CA, USA"
Conntour,W25,https://www.ycombinator.com/companies/conntour,https://www.conntour.com/,AI to monitor thousands of security cameras.,Active,Industrials; Defense,6,
Closure,W25,https://www.ycombinator.com/companies/closure,https://closure-intel.com/,We help law enforcement solve crime,Active,Government,4,"New York, NY, USA"
Promptless,W25,https://www.ycombinator.com/companies/promptless,https://promptless.ai/,An AI teammate that automatically updates your customer-facing docs,Active,"B2B; Engineering, Product and Design",5,"San Francisco, CA, USA"
Scout,W25,https://www.ycombinator.com/companies/scout-4,https://scoutforschools.com/,AI-powered student information system for K-12 schools,Active,Education,8,"New York, NY, USA"
Subtrace,W25,https://www.ycombinator.com/companies/subtrace,https://subtrace.dev,Zero code network tracer,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Vocality Health,W25,https://www.ycombinator.com/companies/vocality-health,https://www.vocalityhealth.com,Voice AI for medical language translation,Active,Healthcare; Healthcare Services,2,
Astro,W25,https://www.ycombinator.com/companies/astro,https://www.astroenergy.ai/,The world’s first AI energy developer,Active,Industrials; Energy,1,
Dartboard Energy,W25,https://www.ycombinator.com/companies/dartboard-energy,https://dartboardenergy.com,AI Analyst for Electricity Markets,Active,Industrials; Energy,2,"San Francisco, CA, USA"
Karoo,W25,https://www.ycombinator.com/companies/karoo,https://www.karoo.ca,Canadian neobank focused on lending,Active,Fintech; Consumer Finance,3,"Toronto, ON, Canada"
awen,W25,https://www.ycombinator.com/companies/awen,https://www.awen.ai/,We are rebuilding photoshop with an AI-voice interface.,Active,B2B,3,
Dollyglot,W25,https://www.ycombinator.com/companies/dollyglot,https://www.dollyglot.com/,Character.AI with real time video avatars,Active,Consumer,2,"San Francisco, CA, USA"
Alice.tech,W25,https://www.ycombinator.com/companies/alice-tech,https://www.alice.tech/,AI-driven exam prep,Active,Education,5,"Copenhagen, Denmark"
Stamp,W25,https://www.ycombinator.com/companies/stamp,https://www.stampmail.ai/,The AI Native Email Client,Active,B2B; Productivity,1,
Splash Inc.,W25,https://www.ycombinator.com/companies/splash-inc,https://splash9.com/,Autonomous patrol-boats for National Security ,Active,Industrials; Drones,7,"El Segundo, CA, USA"
Orchids,W25,https://www.ycombinator.com/companies/orchids,https://www.orchids.app/,AI App Builder,Active,B2B,6,
Axiom,W25,https://www.ycombinator.com/companies/axiom,https://axiom.trade,"Trade memecoins, perpetuals, and earn yield.",Active,Fintech; Consumer Finance,2,
Steinmetz,W25,https://www.ycombinator.com/companies/steinmetz,https://steinmetzmotors.com/,Hardware for Electric Vehicles.,Active,Industrials,2,"San Francisco, CA, USA"
SubImage,W25,https://www.ycombinator.com/companies/subimage,https://subimage.io,Software that maps your infrastructure. Open core alternative to Wiz,Active,B2B; Security,5,
Hey Telo,W25,https://www.ycombinator.com/companies/hey-telo,https://www.heytelo.com,Voice AI for Home Services,Active,B2B,2,
Praxim,W25,https://www.ycombinator.com/companies/praxim,https://www.praxim.ai/,The agentic AI Word editor,Active,B2B; Productivity,2,"San Francisco, CA, USA"
Excellence Learning,W25,https://www.ycombinator.com/companies/excellence-learning,https://excellence-ai.com/,AI tutor starting with maths and science,Active,Education,4,"Stanford, CA, USA"
Tweeks.io,W25,https://www.ycombinator.com/companies/tweeksio,https://tweeks.io,Lovable for Chrome Plugins,Active,B2B; Recruiting and Talent,2,"San Francisco, CA, USA"
Flowtel,W25,https://www.ycombinator.com/companies/flowtel,https://flowtel.ai,The AI Voice agents for hotels,Active,B2B; Infrastructure,5,"San Francisco, CA, USA"
Leaping AI,W25,https://www.ycombinator.com/companies/leaping-ai,https://www.leapingai.com,Voice AI agents to automate call centers (digital call center workers),Active,B2B,8,"San Francisco, CA, USA"
Vetnio,W25,https://www.ycombinator.com/companies/vetnio,https://vetnio.com/,AI Copilot that automates admin work for veterinary professionals,Active,B2B; Productivity,6,
Candor,W25,https://www.ycombinator.com/companies/candor,https://www.usecandor.ai,We help companies win government funding with AI,Active,Government,2,"San Francisco, CA, USA"
Bild AI,W25,https://www.ycombinator.com/companies/bild-ai,https://www.bild.ai,AI that understands construction blueprints,Active,Real Estate and Construction; Construction,5,"San Francisco, CA, USA"
Trace,W25,https://www.ycombinator.com/companies/trace,http://tracetec.co,Voice AI Customer Support for Financial Services,Active,B2B,3,"San Francisco, CA, USA"
Revise Robotics,W25,https://www.ycombinator.com/companies/revise-robotics,https://www.reviserobotics.com/,Automating refurbishment of $1T in consumer electronics,Active,Industrials; Manufacturing and Robotics,3,
Enhanced Radar,W25,https://www.ycombinator.com/companies/enhanced-radar,https://www.enhancedradar.com/,AI for air traffic control,Active,Industrials; Aviation and Space,2,"San Francisco, CA, USA"
Edexia,W25,https://www.ycombinator.com/companies/edexia,https://www.edexia.com/,AI Teacher Assistant for Grading Essays,Active,Education,4,"San Francisco, CA, USA"
Quantstruct,W25,https://www.ycombinator.com/companies/quantstruct,https://quantstruct.com,AI documentation engineer – test & autoimprove stale product docs,Active,B2B,2,"San Francisco, CA, USA"
Invo,W25,https://www.ycombinator.com/companies/invo,https://www.tryinvo.com/,AI-Powered Collections Platform for Food Distributors,Active,Fintech; Credit and Lending,2,
Onlook,W25,https://www.ycombinator.com/companies/onlook,https://onlook.com/,Cursor for Designers,Active,"B2B; Engineering, Product and Design",2,"San Francisco, CA, USA"
Delineate,W25,https://www.ycombinator.com/companies/delineate,https://delineate.pro/,Agents for Accelerated Clinical Trial Design,Active,"B2B; Engineering, Product and Design",20,"Boston, MA, USA"
Exin Therapeutics,W25,https://www.ycombinator.com/companies/exin-therapeutics,https://www.exintherapeutics.com/,AI drug discovery platform for neurotherapeutics,Active,Healthcare; Therapeutics,3,"San Francisco, CA, USA"
Uncommon Therapeutics,W25,https://www.ycombinator.com/companies/uncommon-therapeutics,https://uncommontherapeutics.com,"A Disease Focused Biotech, Building Multiple Billion Dollar Drugs",Active,Healthcare; Therapeutics,2,"San Francisco, CA, USA"
YouShift,W25,https://www.ycombinator.com/companies/youshift,https://www.you-shift.com/,The OS for hospital workforce management,Active,B2B; Human Resources,3,
Overstand Labs,W25,https://www.ycombinator.com/companies/overstand-labs,https://overstandlabs.com,We help companies find and leverage the needles in their data haystack,Active,B2B; Analytics,4,
Egress Health,W25,https://www.ycombinator.com/companies/egress-health,https://tryegress.com,"Automated revenue cycle management, starting with dentists",Acquired,Healthcare,2,
Sublingual,W25,https://www.ycombinator.com/companies/sublingual,https://sublingual.ai/,Daily productivity tracker,Inactive,B2B,2,"San Francisco, CA, USA"
F2,S25,https://www.ycombinator.com/companies/f2,http://f2.ai,The AI platform for private markets investors,Active,"B2B; Engineering, Product and Design",20,"New York, NY, USA"
Nox Metals,S25,https://www.ycombinator.com/companies/nox-metals,https://noxmetals.co/,Supplying America's Industrial Base,Active,Industrials; Manufacturing and Robotics,11,"Detroit, MI, USA"
Blue,S25,https://www.ycombinator.com/companies/blue,https://heyblue.com/,The first voice assistant that can control every app on your iPhone,Active,Consumer,4,
Paloma,S25,https://www.ycombinator.com/companies/paloma,https://getpaloma.ai/,AI-native CRM for putting post-sales operations on autopilot,Active,B2B,3,"San Francisco, CA, USA"
Uplift AI,S25,https://www.ycombinator.com/companies/uplift-ai,https://upliftai.org/,Foundational Voice Models for regional languages,Active,B2B,5,
RealRoots,S25,https://www.ycombinator.com/companies/realroots,http://www.therealroots.com,AI social app for women,Active,Consumer; Social,7,"San Francisco, CA, USA"
Luminal,S25,https://www.ycombinator.com/companies/luminal,https://luminal.com,Making AI run fast on any hardware.,Active,B2B; Infrastructure,3,
Freya,S25,https://www.ycombinator.com/companies/freya,https://freyavoice.ai/,Voice AI for Enterprises,Active,Fintech,5,"San Francisco, CA, USA"
burnt,S25,https://www.ycombinator.com/companies/burnt,https://getburnt.ai/,Agentic Operating System for Food Supply Chain,Active,B2B; Supply Chain and Logistics,3,"San Francisco, CA, USA"
Avent,S25,https://www.ycombinator.com/companies/avent,https://www.aventindustrial.com,AI agents for industrial commerce,Active,B2B,2,
Ruvo,S25,https://www.ycombinator.com/companies/ruvo,https://ruvo.com/,The Global Dollar App for Brazil,Active,Fintech,6,"São Paulo, State of São Paulo, Brazil"
Veritus,S25,https://www.ycombinator.com/companies/veritus,https://www.veritus.com,AI agents for the consumer lending industry,Active,Fintech; Credit and Lending,10,"San Francisco, CA, USA"
Outrove,S25,https://www.ycombinator.com/companies/outrove,https://www.outrove.ai/,Ultra-realistic AI Recruiter,Active,B2B; Recruiting and Talent,2,"San Francisco, CA, USA"
NOSO LABS,S25,https://www.ycombinator.com/companies/noso-labs,https://noso.so,Build AI agents for field technicians to diagnose and sell 10x better,Active,Industrials,3,
Vulcan Technologies,S25,https://www.ycombinator.com/companies/vulcan-technologies,https://www.vulcan-tech.com/,AI regulatory drafting and compliance,Active,B2B; Legal,6,"Austin, TX, USA"
Bizzy AI,S25,https://www.ycombinator.com/companies/geo-ai,https://www.usebizzy.com/,Bizzy works 24/7 so you never miss a lead.,Active,B2B; Marketing,,"San Francisco, CA, USA"
Spotlight Realty,S25,https://www.ycombinator.com/companies/spotlight-realty,https://www.spotlight.realty,AI powered brokerage reducing residential rental commissions in NYC…,Active,Real Estate and Construction,4,"New York, NY, USA"
Interfere,S25,https://www.ycombinator.com/companies/interfere,https://interfere.com,Build software that never breaks,Active,"B2B; Engineering, Product and Design",5,"New York, NY, USA"
Munify,S25,https://www.ycombinator.com/companies/munify,https://munify.ai,The Cross-Border Neobank for the Middle East,Active,Fintech,4,
RowFlow,S25,https://www.ycombinator.com/companies/rowflow,https://rowflow.ai,Replacing forms with AI conversations,Active,B2B; Operations,2,"New York, NY, USA"
TectoAI,S25,https://www.ycombinator.com/companies/tectoai,https://www.tecto.ai/,A Platform for AI Governance,Active,B2B,2,"San Francisco, CA, USA"
Duranium,S25,https://www.ycombinator.com/companies/duranium,https://www.duranium.co/,Reshoring critical metal production,Active,Industrials; Manufacturing and Robotics,4,"Alameda, CA, USA"
